,Image,RAM_Tags,YOLO_Tags
1149,17206.jpg,car | cross | crosswalk | person | intersection | man | pavement | pedestrian | pole | road | signal | stop light | traffic light | street corner | street sign | walk,"3 person, 12 car, 1 traffic light, 3 backpack"
1150,17220.jpg,car | corner | crosswalk | curb | person | intersection | man | pavement | pedestrian | pole | ride | road | signal | stop light | traffic light | street corner | street sign | traffic sign | walk,"4 person, 12 car, 1 traffic light"
1151,17234.jpg,biker | car | city street | corner | crosswalk | curb | person | intersection | man | pavement | pole | ride | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 12 car, 1 traffic light"
1152,17248.jpg,car | corner | crosswalk | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"4 person, 13 car, 1 traffic light"
1153,17262.jpg,biker | car | corner | crosswalk | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"4 person, 12 car, 1 traffic light"
1154,17276.jpg,car | corner | crosswalk | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"4 person, 14 car, 1 traffic light"
1155,17290.jpg,car | corner | crosswalk | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"4 person, 14 car, 2 traffic light"
1156,17304.jpg,car | corner | crosswalk | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 13 car, 1 traffic light"
1157,17318.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 14 car, 2 traffic light"
1158,17332.jpg,car | corner | curb | intersection | pavement | pole | road | sign | signal | stop light | traffic light | street corner | street sign | traffic sign,"4 person, 12 car, 2 traffic light"
1159,17346.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"4 person, 12 car, 2 traffic light"
1160,17360.jpg,car | corner | curb | intersection | pavement | pole | road | sign | signal | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 12 car, 1 traffic light"
1161,17374.jpg,car | corner | curb | intersection | pavement | pole | road | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 11 car, 1 traffic light"
1162,17388.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 14 car, 1 traffic light"
1163,17402.jpg,car | corner | curb | intersection | pavement | pole | road | sign | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 13 car, 1 traffic light"
1164,17416.jpg,car | corner | curb | intersection | pavement | pole | road | sign | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 13 car"
1165,17430.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 13 car, 1 traffic light"
1166,17444.jpg,car | corner | curb | intersection | pavement | pole | road | sign | signal | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 15 car, 2 traffic light"
1167,17458.jpg,car | corner | curb | intersection | pavement | pole | road | sign | signal | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 14 car, 1 traffic light"
1168,17472.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 15 car, 1 traffic light"
1169,17486.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"13 car, 1 traffic light"
1170,17500.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 13 car, 1 traffic light"
1171,17514.jpg,car | corner | crosswalk | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 12 car, 1 traffic light"
1172,17528.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 14 car, 1 traffic light"
1173,17542.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 13 car, 1 traffic light"
1174,17556.jpg,car | corner | curb | intersection | pavement | pole | road | sign | signal | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 13 car, 1 traffic light"
1175,17570.jpg,car | corner | crosswalk | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 13 car, 1 traffic light"
1176,17584.jpg,car | corner | crosswalk | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"4 person, 13 car, 1 traffic light"
1177,17598.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 15 car, 1 traffic light"
1178,17612.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 15 car, 1 traffic light"
1179,17626.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 16 car, 1 traffic light"
1180,17640.jpg,car | corner | curb | intersection | park | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 16 car, 1 traffic light"
1181,17654.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 12 car, 1 traffic light"
1182,17668.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 11 car, 1 traffic light"
1183,17682.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 12 car, 1 traffic light"
1184,17696.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 16 car, 1 traffic light"
1185,17710.jpg,car | corner | crosswalk | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 14 car, 1 traffic light"
1186,17724.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 10 car, 2 traffic light"
1187,17738.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 10 car, 2 traffic light"
1188,17752.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 14 car, 1 traffic light"
1189,17766.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 14 car, 2 traffic light"
1190,17780.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 14 car, 2 traffic light"
1191,17794.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 13 car, 1 traffic light"
1192,17808.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 13 car, 2 traffic light"
1193,17822.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 13 car, 2 traffic light"
1194,17836.jpg,car | corner | crosswalk | curb | intersection | motorcycle | motorcyclist | pavement | pole | road | scooter | sign | stop light | traffic light | street corner | street sign | traffic sign,"4 person, 13 car, 1 motorcycle, 2 traffic light"
1195,17850.jpg,car | corner | curb | intersection | motorcycle | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 8 car, 1 truck, 1 traffic light"
1196,17864.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 10 car, 1 traffic light"
1197,17878.jpg,car | corner | curb | intersection | parking meter | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 14 car, 1 traffic light"
1198,17892.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 11 car, 1 traffic light"
1199,17906.jpg,bus | bus stop | car | city bus | corner | curb | drive | intersection | pavement | pole | road | stop light | traffic light | street corner | street sign | white,"2 person, 8 car, 1 bus, 1 traffic light"
1200,17920.jpg,bus | car | corner | cross | curb | girl | person | intersection | pavement | pole | road | traffic light | street corner | street sign | walk | woman,"4 person, 8 car, 1 bus, 1 traffic light"
1201,17934.jpg,corner | cross | girl | person | intersection | pavement | pole | road | sign | traffic light | street corner | street sign | walk | woman,"4 person, 12 car, 1 truck, 1 traffic light, 1 backpack"
1202,17948.jpg,cross | person | intersection | pavement | pole | road | traffic light | street corner | street sign | walk | woman,"4 person, 13 car, 1 truck, 1 traffic light, 1 backpack"
1203,17962.jpg,car | corner | crosswalk | person | intersection | man | pavement | pole | road | stand | traffic light | street corner | street sign | tripod | walk,"4 person, 13 car, 1 traffic light, 1 backpack"
1204,17976.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"4 person, 14 car, 1 traffic light"
1205,17990.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign | tripod,"16 car, 1 traffic light"
1206,18004.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 15 car, 1 traffic light"
1207,18018.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"10 car, 1 traffic light"
1208,18032.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 8 car, 1 traffic light"
1209,18046.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 11 car, 1 traffic light"
1210,18060.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"12 car, 1 traffic light"
1211,18074.jpg,car | corner | curb | intersection | pavement | pole | road | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 14 car, 1 traffic light"
1212,18088.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 15 car, 2 traffic light"
1213,18102.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 13 car, 2 traffic light"
1214,18116.jpg,car | corner | curb | intersection | pavement | pole | road | stop light | traffic light | street corner | street sign | traffic sign,"14 car, 1 traffic light"
1215,18130.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 10 car, 2 traffic light"
1216,18144.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 8 car, 1 traffic light"
1217,18158.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 13 car, 1 traffic light"
1218,18172.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"15 car, 1 traffic light"
1219,18186.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 13 car, 1 traffic light"
1220,18200.jpg,bicycle | bicycle helmet | biker | bike lane | car | person | intersection | man | pavement | pole | ride | road | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 1 bicycle, 12 car, 1 motorcycle, 1 traffic light"
1221,18214.jpg,bicycle | biker | bike lane | car | crosswalk | person | intersection | man | pavement | pole | ride | road | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 1 bicycle, 13 car, 1 traffic light"
1222,18228.jpg,car | city street | corner | curb | intersection | motorcycle | pavement | pole | ride | road | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 1 bicycle, 13 car, 2 motorcycle, 1 traffic light"
1223,18242.jpg,car | corner | curb | intersection | motorcycle | pavement | pole | red | road | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 16 car, 1 traffic light"
1224,18256.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 10 car, 1 traffic light"
1225,18270.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 13 car, 1 traffic light"
1226,18284.jpg,car | corner | crosswalk | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 12 car, 2 traffic light"
1227,18298.jpg,car | corner | curb | intersection | pavement | pole | road | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 16 car, 1 traffic light"
1228,18312.jpg,car | corner | curb | intersection | pavement | pole | road | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 12 car, 1 traffic light"
1229,18326.jpg,car | corner | curb | intersection | pavement | pole | road | stop light | traffic light | street corner | street sign | traffic sign,"4 person, 11 car, 1 traffic light"
1230,18340.jpg,car | corner | curb | intersection | pavement | pole | red | road | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 13 car, 1 traffic light"
1231,18354.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 13 car, 1 traffic light"
1232,18368.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"4 person, 13 car, 1 traffic light"
1233,18382.jpg,car | corner | crosswalk | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 13 car, 1 traffic light"
1234,18396.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"4 person, 12 car, 1 traffic light"
1235,18410.jpg,car | corner | curb | intersection | pavement | pole | road | sign | signal | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 13 car, 1 traffic light"
1236,18424.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 14 car, 1 traffic light"
1237,18438.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 12 car, 1 traffic light"
1238,18452.jpg,car | corner | curb | intersection | pavement | pole | road | sign | signal | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 13 car, 1 traffic light"
1239,18466.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 13 car, 1 traffic light"
1240,18480.jpg,car | corner | curb | intersection | pavement | pole | road | sign | signal | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 13 car, 1 traffic light"
1241,18494.jpg,car | corner | curb | intersection | pavement | pole | road | sign | signal | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 12 car, 1 traffic light"
1242,18508.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 12 car, 1 traffic light"
1243,18522.jpg,car | corner | curb | intersection | pavement | pole | road | sign | signal | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 12 car, 1 traffic light"
1244,18536.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 13 car, 1 traffic light"
1245,18550.jpg,car | corner | curb | intersection | pavement | pole | road | sign | signal | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 12 car, 2 traffic light"
1246,18564.jpg,car | corner | crosswalk | curb | intersection | pavement | pole | road | sign | signal | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 15 car, 1 traffic light"
1247,18578.jpg,car | corner | crosswalk | curb | intersection | motorcycle | pavement | pole | road | sign | signal | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 15 car, 2 motorcycle, 1 traffic light"
1248,18592.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 15 car, 1 traffic light"
1249,18606.jpg,car | corner | curb | intersection | pavement | pole | road | sign | signal | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 14 car, 1 traffic light"
1250,18620.jpg,bicycle | biker | car | crosswalk | person | intersection | man | motorcycle | motorcyclist | pavement | pole | ride | road | stop light | traffic light | street corner | street sign | traffic sign,"4 person, 11 car, 1 motorcycle, 1 traffic light"
1251,18634.jpg,car | corner | curb | intersection | motorcycle | motorcyclist | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 9 car, 1 traffic light"
1252,18648.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 10 car, 1 traffic light"
1253,18662.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 14 car, 1 traffic light"
1254,18676.jpg,car | corner | crosswalk | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 13 car, 1 traffic light"
1255,18690.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 12 car, 1 traffic light"
1256,18704.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 10 car, 1 traffic light"
1257,18718.jpg,car | corner | crosswalk | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 13 car, 1 truck, 1 traffic light"
1258,18732.jpg,car | corner | curb | person | intersection | man | motorbike | motorcycle | motorcyclist | pavement | pole | ride | road | scooter | signal | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 14 car, 1 motorcycle, 1 truck, 1 traffic light"
1259,18746.jpg,car | corner | crosswalk | curb | person | intersection | motorcycle | motorcyclist | pavement | pole | road | scooter | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 15 car, 1 motorcycle, 1 traffic light"
1260,18760.jpg,car | corner | curb | intersection | motorcycle | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 9 car, 1 traffic light"
1261,18774.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 12 car, 1 traffic light"
1262,18788.jpg,car | corner | crosswalk | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 12 car, 2 traffic light"
1263,18802.jpg,car | corner | curb | intersection | pavement | pole | road | sign | signal | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 11 car, 1 truck, 1 traffic light"
1264,18816.jpg,car | corner | curb | intersection | pavement | pole | road | sign | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 13 car, 2 traffic light"
1265,18830.jpg,car | corner | curb | intersection | pavement | pole | road | sign | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 12 car, 1 truck, 1 traffic light"
1266,18844.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 8 car, 1 truck, 1 traffic light"
1267,18858.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 10 car, 1 truck, 1 traffic light"
1268,18872.jpg,car | corner | curb | intersection | pavement | pole | road | sign | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 9 car, 1 truck, 1 traffic light"
1269,18886.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 9 car, 1 truck, 1 traffic light"
1270,18900.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 9 car, 1 truck, 1 traffic light"
1271,18914.jpg,car | corner | crosswalk | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 10 car, 1 traffic light"
1272,18928.jpg,car | corner | curb | intersection | park | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 10 car, 1 traffic light"
1273,18942.jpg,car | corner | crosswalk | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 11 car, 1 traffic light"
1274,18956.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 8 car, 1 traffic light"
1275,18970.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 7 car, 2 traffic light"
1276,18984.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 10 car, 1 traffic light"
1277,18998.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 10 car, 2 traffic light"
1278,19012.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 9 car, 1 truck, 2 traffic light"
1279,19026.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 8 car, 1 traffic light"
1280,19040.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 8 car, 1 truck, 1 traffic light"
1281,19054.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 8 car, 1 truck, 1 traffic light"
1282,19068.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 9 car, 2 traffic light"
1283,19082.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"12 car, 1 traffic light"
1284,19096.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 10 car, 1 traffic light"
1285,19110.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 10 car, 1 traffic light"
1286,19124.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"13 car, 1 traffic light"
1287,19138.jpg,car | corner | curb | intersection | motorcycle | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 13 car, 3 motorcycle, 1 traffic light"
1288,19152.jpg,car | corner | curb | intersection | motorcycle | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"12 car, 2 motorcycle, 2 traffic light"
1289,19166.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 13 car, 2 traffic light"
1290,19180.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"15 car, 1 traffic light"
1291,19194.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 14 car, 1 traffic light"
1292,19208.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 14 car, 1 traffic light"
1293,19222.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 14 car, 1 traffic light"
1294,19236.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 14 car, 2 traffic light"
1295,19250.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 13 car, 1 traffic light"
1296,19264.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 10 car, 1 truck, 1 traffic light"
1297,19278.jpg,car | curb | intersection | pavement | pick up | pole | road | sign | stop light | traffic light | street corner | street sign | tow truck | traffic sign | truck,"11 car, 4 truck, 1 traffic light"
1298,19292.jpg,car | corner | curb | intersection | pavement | pole | road | stop light | traffic light | street corner | street sign | traffic sign,"7 car, 2 truck, 2 traffic light"
1299,19306.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 7 car, 2 truck, 1 traffic light"
1300,19320.jpg,car | corner | curb | intersection | parking meter | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 14 car, 1 truck, 1 traffic light"
1301,19334.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 13 car, 1 truck, 2 traffic light"
1302,19348.jpg,car | corner | crosswalk | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"12 car, 1 traffic light"
1303,19362.jpg,car | corner | crosswalk | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 12 car, 1 traffic light"
1304,19376.jpg,car | corner | curb | intersection | park | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"11 car, 1 traffic light"
1305,19390.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 8 car, 1 traffic light"
1306,19404.jpg,car | corner | crosswalk | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"4 person, 11 car, 1 motorcycle, 1 traffic light"
1307,19418.jpg,bus | bus stop | car | city bus | corner | curb | intersection | pavement | pole | road | stop light | traffic light | street corner | street sign,"16 car, 1 bus, 1 traffic light"
1308,19432.jpg,bus | bus stop | city bus | corner | curb | drive | intersection | pavement | pole | road | stop light | traffic light | street corner | street sign,"3 person, 13 car, 1 motorcycle, 1 bus, 2 traffic light"
1309,19446.jpg,bus | bus stop | car | city bus | corner | curb | drive | intersection | pavement | pole | road | stop light | traffic light | street corner | street sign,"3 person, 7 car, 1 bus, 2 traffic light"
1310,19460.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 5 car, 1 bus, 1 traffic light"
1311,19474.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 7 car, 2 truck, 2 traffic light"
1312,19488.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 12 car, 3 truck, 1 traffic light"
1313,19502.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"9 car, 2 truck, 1 traffic light"
1314,19516.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"4 person, 15 car, 1 traffic light"
1315,19530.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"1 person, 16 car, 1 traffic light"
1316,19544.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 11 car, 1 traffic light"
1317,19558.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 9 car, 1 traffic light"
1318,19572.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 10 car, 1 traffic light"
1319,19586.jpg,car | corner | curb | intersection | pavement | pole | road | sign | stop light | traffic light | street corner | street sign | traffic sign,"2 person, 13 car, 1 traffic light"
1320,19600.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"13 car, 1 traffic light"
1321,19614.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"3 person, 13 car, 1 traffic light"
1322,19628.jpg,car | corner | curb | intersection | pavement | pole | road | signal | stop light | traffic light | street corner | street sign | traffic sign,"15 car, 2 traffic light"
